id,name,image_url,created_at
08321b5a-371f-406f-b65c-8e4750fe05a3,Croquet Green,https://world.gowalla.com/tags/croquet_green--x128.png,2020-11-13T23:59:15.789Z
44a3be73-5b26-4f2b-8cb5-99032e5f0a4d,Cross Fit,https://world.gowalla.com/tags/cross_fit--x128.png,2020-11-13T23:59:15.789Z
b8070f1b-46f0-46d6-98fd-505ac8c0d621,Cultural Center,https://world.gowalla.com/tags/cultural_center--x128.png,2020-11-13T23:59:15.789Z
c297d97f-3b69-4fd2-807b-44af268bebf6,Cycling,https://world.gowalla.com/tags/cycling--x128.png,2020-11-13T23:59:15.789Z
0608eef0-24b5-4bd9-9e99-6723b9b61724,Dancehall,https://world.gowalla.com/tags/dance_hall--x128.png,2020-11-13T23:59:15.789Z
052e3104-f867-4798-bc10-22ee808491d0,Deli,https://world.gowalla.com/tags/deli--x128.png,2020-11-13T23:59:15.789Z
db832477-dfc9-415f-8407-eadbfb7ad3f5,Design Studio,https://world.gowalla.com/tags/design_studio--x128.png,2020-11-13T23:59:15.789Z
aed33fb9-746b-41ed-a691-00f617ba210b,Dessert,https://world.gowalla.com/tags/desserts--x128.png,2020-11-13T23:59:15.789Z
6d4e1af5-d783-4783-91b2-a92a49de18ff,Dim Sum,https://world.gowalla.com/tags/dim_sum--x128.png,2020-11-13T23:59:15.789Z
403a9bca-bdec-46a0-932d-5ea316c92c5a,Diner,https://world.gowalla.com/tags/diner--x128.png,2020-11-13T23:59:15.789Z
87bcd740-e764-423f-be58-e41dc32f67af,Distillery,https://world.gowalla.com/tags/distillery--x128.png,2020-11-13T23:59:15.789Z
db690b92-9463-4ac5-938d-ea4069ff8fa4,Dive Bar,https://world.gowalla.com/tags/dive_bar--x128.png,2020-11-13T23:59:15.789Z
0c1963df-fc50-4a44-aa00-5348ac1310b3,Dog Park,https://world.gowalla.com/tags/dog_park--x128.png,2020-11-13T23:59:15.789Z
bb60b33b-7ab8-4f40-83e5-ba04371710bb,Donuts,https://world.gowalla.com/tags/donuts--x128.png,2020-11-13T23:59:15.789Z
21745a6c-4063-4215-99fd-7382df5bea47,Drugstore,,2020-11-13T23:59:15.789Z
b5e4367c-02bc-433f-a8c9-bf1df0cf0d3b,Elementary School,https://world.gowalla.com/tags/elementary_school--x128.png,2020-11-13T23:59:15.789Z
d66b8073-cfca-464f-b50d-3fb75befcf52,Embassy,https://world.gowalla.com/tags/embassy--x128.png,2020-11-13T23:59:15.789Z
4cbb9e04-3e51-443c-b513-933ba8023c53,Empanadas,https://world.gowalla.com/tags/empanadas_2--x128.png,2020-11-13T23:59:15.789Z
31d213dc-05b6-4b80-bb90-90ebbc2fcac0,EV Charging Station,,2020-11-13T23:59:15.789Z
39507f59-35f4-4c8a-b8aa-640cee736028,Fabric Shop,,2020-11-13T23:59:15.789Z
23375354-5853-46f3-b9df-cc9658c8872f,Falafel,https://world.gowalla.com/tags/falafel--x128.png,2020-11-13T23:59:15.789Z
7cb982de-55d0-4979-a5d9-8e41d12100a9,Farm,,2020-11-13T23:59:15.789Z
9438f9c5-c6f0-4902-8a19-9f108e46eb79,Farmers Market,,2020-11-13T23:59:15.789Z
bf549676-29b2-4244-be37-d8f1bb3f7ea9,Fast Food,https://world.gowalla.com/tags/fast_food--x128.png,2020-11-13T23:59:15.789Z
821f2216-9c3e-4339-a015-34233f2170fb,Ferry,,2020-11-13T23:59:15.789Z
10044110-319a-4b4e-9abe-1daf61e381d8,Field,https://world.gowalla.com/tags/field--x128.png,2020-11-13T23:59:15.789Z
fc202274-51a4-489b-a7e8-70805df29989,Filipino Restaurant,https://world.gowalla.com/tags/filipino_food--x128.png,2020-11-13T23:59:15.789Z
58926885-a8d2-48df-acd5-45c59b89b8af,Fire Station,https://world.gowalla.com/tags/fire_station--x128.png,2020-11-13T23:59:15.789Z
bbd0b65e-e2f9-475c-955e-543c336f1183,Fishing Hole,https://world.gowalla.com/tags/fishing_hole--x128.png,2020-11-13T23:59:15.789Z
7071ecdd-84bf-45db-a2bc-3aae085afe8c,Fish Market,,2020-11-13T23:59:15.789Z
20257572-fb99-47f4-b293-88cd14ec80dc,Fitness Center,https://world.gowalla.com/tags/fitness_center_--x128.png,2020-11-13T23:59:15.789Z
7d4c26b3-dad8-4df6-8a63-5003d36f2cfd,Food Court,,2020-11-13T23:59:15.789Z
be42dd2e-f1ef-453c-be83-0244aa4d5a58,Food Store,,2020-11-13T23:59:15.789Z
69028b61-685a-45b9-827f-a4f8750adb02,Food Truck,https://world.gowalla.com/tags/food_truck--x128.png,2020-11-13T23:59:15.789Z
d0642503-64eb-4ce1-929e-fea6f3ffee26,Football Stadium,https://world.gowalla.com/tags/football_stadium--x128.png,2020-11-13T23:59:15.789Z
f6156c23-d9ec-42ed-b8bf-16ebf7d13a9c,Forest,https://world.gowalla.com/tags/forest--x128.png,2020-11-13T23:59:15.789Z
e742e91b-ae3c-496b-ba9d-60d3b41ed1c6,Fountain,https://world.gowalla.com/tags/fountain--x128.png,2020-11-13T23:59:15.789Z
f9b4f6f0-e043-4afb-b266-817ae60b647e,Fraternity House,https://world.gowalla.com/tags/fraternity_house--x128.png,2020-11-13T23:59:15.789Z
81a12f7c-f9d7-498f-8bcb-405e892e64eb,French Food,https://world.gowalla.com/tags/french_food--x128.png,2020-11-13T23:59:15.789Z
16b5c583-2f84-4a1b-97f8-75baac389724,Fried Chicken,https://world.gowalla.com/tags/fried_chicken--x128.png,2020-11-13T23:59:15.789Z
d7e07db6-f7e1-418d-b763-4218b207fd69,Furniture,,2020-11-13T23:59:15.789Z
59cd18ec-029a-4a4d-8727-201ab555a71f,Game Store,,2020-11-13T23:59:15.789Z
fc18e3aa-d28d-42dd-ac31-7bbc43ede359,Gas Station,,2020-11-13T23:59:15.789Z
c18b50db-57c0-4f20-af97-ce92cea8ae69,Gastropub,,2020-11-13T23:59:15.789Z
e878d453-d3e9-4cdb-bad3-05cfcbb3c2ca,Gift Shop,,2020-11-13T23:59:15.789Z
4a805bd7-6b29-4796-bb2c-ed36dea76a8b,Gluten-Free,,2020-11-13T23:59:15.789Z
76b1a66f-3610-4d5a-ab71-675bf38044d5,Go Kart Track,https://world.gowalla.com/tags/go_kart_track--x128.png,2020-11-13T23:59:15.789Z
39cc7309-c645-46cd-b8a8-0e29c7bced7e,Golf Course,https://world.gowalla.com/tags/golf_course--x128.png,2020-11-13T23:59:15.789Z
0598d21b-47db-4069-81f8-71a3b3a5d131,Golf Driving Range,,2020-11-13T23:59:15.789Z
7fa9f1fc-9e58-45ab-bc2b-92b00427558f,Government Building,https://world.gowalla.com/tags/government_building--x128.png,2020-11-13T23:59:15.789Z
f553b1bd-c350-4c0e-a5d5-155832ff9841,Greek,https://world.gowalla.com/tags/greek_food--x128.png,2020-11-13T23:59:15.789Z
db707565-5dbd-4ef3-a383-82be33a3933c,Grocery Store,,2020-11-13T23:59:15.789Z
113fe352-347a-460d-aca8-ce41237c1b5b,Gym,https://world.gowalla.com/tags/gym--x128.png,2020-11-13T23:59:15.789Z
42039d76-a1cc-45f0-9d8c-d080f4916eed,Gymnastics Center,,2020-11-13T23:59:15.789Z
